model_name,chunk_size,delta,noise,ground_threshold,min_support_per_class,precision,recall,f1
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.04,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.04,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.04,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.04,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.04,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.04,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,1,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,2,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.05,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,1,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,2,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.06,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,1,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,2,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.07,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,1,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,2,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.08,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,1,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,2,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.09,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,1,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,2,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,200,0.08,0.1,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,1,3,0.5,0.6521739130434783,0.5660377358490566
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,2,3,0.6875,0.4782608695652174,0.5641025641025642
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,3,3,0.75,0.391304347826087,0.5142857142857143
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,4,3,0.7777777777777778,0.30434782608695654,0.43750000000000006
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,5,3,0.5,0.043478260869565216,0.08
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,6,3,0.5,0.043478260869565216,0.08
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.01,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,1,3,0.5172413793103449,0.6521739130434783,0.576923076923077
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,2,3,0.7857142857142857,0.4782608695652174,0.5945945945945946
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,3,3,0.8,0.34782608695652173,0.48484848484848486
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,4,3,0.6666666666666666,0.17391304347826086,0.27586206896551724
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.02,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,1,3,0.5384615384615384,0.6086956521739131,0.5714285714285715
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,2,3,0.8,0.34782608695652173,0.48484848484848486
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,3,3,0.6666666666666666,0.17391304347826086,0.27586206896551724
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,4,3,0.6666666666666666,0.08695652173913043,0.15384615384615383
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.03,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,1,3,0.5652173913043478,0.5652173913043478,0.5652173913043478
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,2,3,0.7142857142857143,0.21739130434782608,0.3333333333333333
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,3,3,0.75,0.13043478260869565,0.22222222222222218
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.04,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,1,3,0.55,0.4782608695652174,0.5116279069767442
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,2,3,0.6,0.13043478260869565,0.21428571428571427
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,3,3,0.5,0.043478260869565216,0.08
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.05,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,1,3,0.5789473684210527,0.4782608695652174,0.5238095238095238
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,2,3,0.6,0.13043478260869565,0.21428571428571427
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,3,3,1.0,0.043478260869565216,0.08333333333333333
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.06,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,1,3,0.6111111111111112,0.4782608695652174,0.5365853658536586
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,2,3,0.75,0.13043478260869565,0.22222222222222218
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.07,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,1,3,0.6666666666666666,0.43478260869565216,0.5263157894736841
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,2,3,0.6666666666666666,0.08695652173913043,0.15384615384615383
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.08,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,1,3,0.5833333333333334,0.30434782608695654,0.4
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,2,3,1.0,0.043478260869565216,0.08333333333333333
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.09,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,1,3,0.625,0.21739130434782608,0.3225806451612903
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,2,3,1.0,0.043478260869565216,0.08333333333333333
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.02,0.1,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,1,3,0.6923076923076923,0.391304347826087,0.5
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,2,3,0.8,0.17391304347826086,0.2857142857142857
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,3,3,1.0,0.043478260869565216,0.08333333333333333
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.01,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,1,3,0.75,0.391304347826087,0.5142857142857143
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,2,3,1.0,0.13043478260869565,0.23076923076923078
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.02,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,1,3,0.75,0.2608695652173913,0.3870967741935483
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,2,3,1.0,0.08695652173913043,0.16
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.03,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,1,3,0.8,0.17391304347826086,0.2857142857142857
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,2,3,1.0,0.043478260869565216,0.08333333333333333
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,8,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,9,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.04,10,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.05,1,3,0.8,0.17391304347826086,0.2857142857142857
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.05,2,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.05,3,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.05,4,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.05,5,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.05,6,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.05,7,3,0.0,0.0,0.0
RedHatAI_DeepSeek-R1-Distill-Llama-70B-FP8-dynamic,250,0.03,0.05,8,3,0.0,0.0,0.0
